db_name|schema_name|function_name|parameter_name|parameter_description|reporting_level|source|rest|xls_template|xls_column_name_lv_1|xls_column_name_lv_2|progress_code
d6dopa40|pressures|get_pressure_livestock_pa_bu|bu_density|Density of livestock (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|pressures|get_pressure_livestock_pa_bu|category|Livestock category (cattle, sheep, goat, horse, pig, buffalo, chicken, duck)|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|pressures|get_pressure_livestock_pa_bu|pa_density|Density of livestock (number of animals/km2) in protected area|NULL|extended|t|NULL|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|agb_max_c_mg|Maximum amount for above ground carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|ABOVE GROUND CARBON|Max  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|agb_mean_c_mg|Mean amount for for above ground carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|ABOVE GROUND CARBON|Average  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|agb_min_c_mg|Minimum amount for above ground carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|ABOVE GROUND CARBON|Min  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|agb_stdev_c_mg|Standard deviation for above ground carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|ABOVE GROUND CARBON|St.Dev  (Mg)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|agb_tot_c_mg|Total amount of above ground carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|ABOVE GROUND CARBON|Total  (Pg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|agri_ind_bu|Percentage of the surface of a protected area's 10 km unprotected buffer covered by cropland. |NULL|dopa|t|ok|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|agri_ind_pa|Percentage of the surface of a protected area covered by cropland.|NULL|dopa|t|ok|NULL|NULL|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|area_tot_km2|Total area in km2.|NULL|dopa|t|ok|NULL|NULL|3
d6dopa40|protected_sites|get_wdpa_all_inds|bgb_max_c_mg|Maximum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|BELOW GROUND CARBON|Max  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|bgb_mean_c_mg|Mean amount for for below ground (tree roots) carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|BELOW GROUND CARBON|Average  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|bgb_min_c_mg|Minimum amount for below ground (tree roots) carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|BELOW GROUND CARBON|Min  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|bgb_stdev_c_mg|Standard deviation for below ground (tree roots) carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|BELOW GROUND CARBON|St.Dev  (Mg)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|bgb_tot_c_mg|Total amount of below ground (tree roots) carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|BELOW GROUND CARBON|Total  (Pg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|builtup_bu_km2|Surface of a protected area's 10 km unprotected buffer covered by constructions, expressed as a built-up area (km2).|NULL|dopa|t|ok|BUILT-UP PRESSURE|Built-up area around PA (km2)|2
d6dopa40|protected_sites|get_wdpa_all_inds|builtup_bu_perc|Surface of a protected area's 10 km unprotected buffer covered by constructions, expressed as a built-up area percentage.|NULL|dopa|t|ok|BUILT-UP PRESSURE|Built-up area around PA (%)|2
d6dopa40|protected_sites|get_wdpa_all_inds|builtup_pa_km2|Surface of a protected area covered by constructions, expressed as a built-up area (km2).|NULL|dopa|t|ok|BUILT-UP PRESSURE|Built-up area inside PA (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|builtup_pa_perc|Surface of a protected area covered by constructions, expressed as a built-up area percentage.|NULL|dopa|t|ok|BUILT-UP PRESSURE|Built-up area inside PA (%)|1
d6dopa40|protected_sites|get_wdpa_all_inds|carbon_max_c_mg|Maximum amount of carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|CARBON|Max  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|carbon_mean_c_mg|Mean amount of carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|CARBON|Average  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|carbon_min_c_mg|Minimum amount of carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|CARBON|Min  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|carbon_stdev_c_mg|Standard deviation of the amount of carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|CARBON|St.Dev  (Mg)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|carbon_tot_c_mg|Total amount of carbon in Mg (Megagrams = Tons)|NULL|dopa|t|ok|CARBON|Total  (Pg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_apr|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|April|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_aug|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|August|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_dec|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|December|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_feb|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|February|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_jan|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|January|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_jul|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|July|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_jun|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|June|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_mar|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|March|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_may|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|May|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_nov|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|November|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_oct|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|October|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_prec_sep|Climate statistics providing monthly rainfall averages (mm) for the terrestrial protected areas.|NULL|dopa|t|ok|CLIMATE MEAN MONTHLY PRECIPITATION (mm)|September|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_apr|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|April|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_aug|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|August|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_dec|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|December|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_feb|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|February|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_jan|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|January|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_jul|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|July|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_jun|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|June|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_mar|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|March|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_may|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|May|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_nov|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|November|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_oct|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|October|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmax_sep|Climate statistics providing monthly maximum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MAX TEMPERATURE (�C)|September|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_apr|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|April|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_aug|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|August|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_dec|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|December|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_feb|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|February|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_jan|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|January|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_jul|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|July|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_jun|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|June|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_mar|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|March|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_may|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|May|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_nov|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|November|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_oct|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|October|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmean_sep|Climate statistics providing monthly mean temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MEAN TEMPERATURE (�C)|September|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_apr|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|April|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_aug|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|August|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_dec|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|December|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_feb|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|February|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_jan|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|January|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_jul|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|July|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_jun|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|June|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_mar|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|March|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_may|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|May|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_nov|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|November|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_oct|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|October|1
d6dopa40|protected_sites|get_wdpa_all_inds|cli_tmin_sep|Climate statistics providing monthly minimum temperatures (C) for the land and/or the sea surface of the protected area.|NULL|dopa|t|ok|CLIMATE MIN TEMPERATURE (�C)|September|1
d6dopa40|protected_sites|get_wdpa_all_inds|gebco_max_m|Mean elevation of a protected area in meters.|NULL|dopa|t|ok|ELEVATION PROFILE|Max (m)|1
d6dopa40|protected_sites|get_wdpa_all_inds|gebco_mean_m|Minimum elevation of a protected area in meters.|NULL|dopa|t|ok|ELEVATION PROFILE|Mean (m)|1
d6dopa40|protected_sites|get_wdpa_all_inds|gebco_median_m|Median of elevation of a protected area in meters.|NULL|dopa|t|ok|ELEVATION PROFILE|Median (m)|1
d6dopa40|protected_sites|get_wdpa_all_inds|gebco_min_m|Maximum elevation of a protected area in meters.|NULL|dopa|t|ok|ELEVATION PROFILE|Min (m)|1
d6dopa40|protected_sites|get_wdpa_all_inds|gebco_stdev_m|Standard Deviation of the elevation of a protected area in meters.|NULL|dopa|t|ok|ELEVATION PROFILE|St.Dev (m)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_gain_km2|Forest gain between first and last epochs expressed in km2.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Forest Gain (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_gain_perc|Forest gain between first and last epochs expressed in percent.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Forest Gain (%)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_loss_km2|Forest loss between first and last epochs expressed in km2.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Forest Loss (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_loss_perc|Forest loss between first and last epochs expressed in percent.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Forest Loss (%)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_treecover_km2|Forest cover in first epoch expressed in km2.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Tree cover (km2)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gfc_treecover_perc|Forest cover in first epoch expressed in percent.|NULL|dopa|t|ok|CHANGE IN FOREST COVER|Tree cover (%)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gsoc_max_c_mg|Maximum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)|NULL|dopa|t|ok|SOIL ORGANIC CARBON|Max  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gsoc_mean_c_mg|Mean amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)|NULL|dopa|t|ok|SOIL ORGANIC CARBON|Average  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gsoc_min_c_mg|Minimum amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)|NULL|dopa|t|ok|SOIL ORGANIC CARBON|Min  (Mg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|gsoc_stdev_c_mg|Standard deviation of the amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)|NULL|dopa|t|ok|SOIL ORGANIC CARBON|St.Dev  (Mg)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|gsoc_tot_c_mg|Total amount of soil organic carbon (0-30 cm depth) in Mg (Megagrams = Tons)|NULL|dopa|t|ok|SOIL ORGANIC CARBON|Total  (Pg)|3
d6dopa40|protected_sites|get_wdpa_all_inds|hdi_awhd|The habitat diversity of the protected area has been characterized by the number of distinct habitats for the terrestrial part, and by looking at the complexity of the bathymetry for the marine parts.|NULL|dopa|t|ok|HABITAT DIVERSITY PROFILE|Habitat Diversity Indicator|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|hdi_freq|Number of distinct habitats for terrestrial protected areas.|NULL|dopa|t|ok|HABITAT DIVERSITY PROFILE|Number of Segments|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|is_marine|is_marine|NULL|dopa|t|ok|PROTECTED AREA INFORMATION|Marine|3
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_increased_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|Increased Productivity (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_moderate_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|Persistent moderate decline in productivity (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_null_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|No biomass (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_severe_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|Persistent severe decline in productivity (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_stable_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|Stable Productivity (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lpd_stressed_km2|Changes between first and last epochs in the health and productive capacity of the land.|NULL|dopa|t|ok|Land Degradation|Stressed productivity (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_buffalo_bu_dens|Density of buffalo (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Buffalos density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_buffalo_pa_dens|Density of buffalo (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Buffalos density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_cattle_bu_dens|Density of cattle (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Cattle density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_cattle_pa_dens|Density of cattle (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Cattle density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_chicken_bu_dens|Density of chicken (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Chicken density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_chicken_pa_dens|Density of chicken (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Chicken density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_duck_bu_dens|Density of duck (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Ducks density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_duck_pa_dens|Density of duck (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Ducks density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_goat_bu_dens|Density of goat (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Goats density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_goat_pa_dens|Density of goat (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Goats density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_horse_bu_dens|Density of horse (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Horses density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_horse_pa_dens|Density of horse (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Horses density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_pig_bu_dens|Density of pig (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Pigs density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_pig_pa_dens|Density of pig (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Pigs density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_sheep_bu_dens|Density of sheep (number of animals/km2) in 10 km unprotected buffer of protected area|NULL|dopa|t|ok|LIVESTOCK|Sheep density around PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|lstock_sheep_pa_dens|Density of sheep (number of animals/km2) in protected area|NULL|dopa|t|ok|LIVESTOCK|Sheep density inside PA (n/km2)|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|mhdi|Marine Habitat Diversity Index (MHDI) for PA. The MHDI measures the bathymetric complexity of marine and coastal protected areas, expressed as variation in the vertical relief (derived from GEBCO elevation dataset). The MHDI can serve as a proxy of habitat complexity and diversity. Being the logarithm of the standard deviation of the bathymetry, it is dimensionless.|NULL|dopa|t|ok|HABITAT DIVERSITY PROFILE|Habitat Diversity Indicator|NULL
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_core_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Core (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_core_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Core (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_core_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Core (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_core_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Core (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_core_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Core (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_edges_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Edge (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_edges_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Edge (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_edges_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Edge (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_edges_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Edge (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_edges_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Edge (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_islets_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Islet (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_islets_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Islet (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_islets_2005_km2|Landscape pattern and fragmentation classes computed for the years 2005.|NULL|dopa|t|ok|Land Fragmentation 2005|Islet (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_islets_2010_km2|Landscape pattern and fragmentation classes computed for the years 2010.|NULL|dopa|t|ok|Land Fragmentation 2010|Islet (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_islets_2015_km2|Landscape pattern and fragmentation classes computed for the years 2015.|NULL|dopa|t|ok|Land Fragmentation 2015|Islet (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_margins_1995_km2|Landscape pattern and fragmentation classes computed for the year 1995.|NULL|dopa|t|ok|Land Fragmentation 1995|Margins (km2)|1
d6dopa40|protected_sites|get_wdpa_all_inds|mspa_margins_2000_km2|Landscape pattern and fragmentation classes computed for the years 2000.|NULL|dopa|t|ok|Land Fragmentation 2000|Margins (km2)|1
